strategy,budget,bin_left,bin_right,evaluated_pair_count,fraction
hybrid_b500_s500_t120,1000,0.41000000000000003,0.42,585321,0.028650972357967767
hybrid_b500_s500_t120,1000,0.42,0.43,569911,0.027896665773997117
hybrid_b500_s500_t120,1000,0.43,0.44,552590,0.027048817341748216
hybrid_b500_s500_t120,1000,0.44,0.45,523707,0.025635018700293045
hybrid_b500_s500_t120,1000,0.45,0.46,505671,0.02475217161732779
hybrid_b500_s500_t120,1000,0.46,0.47000000000000003,481339,0.023561140611411253
hybrid_b500_s500_t120,1000,0.47000000000000003,0.48,439019,0.021489612082297833
hybrid_b500_s500_t120,1000,0.48,0.49,371196,0.018169733078752005
hybrid_b500_s500_t120,1000,0.49,0.5,278743,0.01364423621906101
hybrid_b500_s500_t120,1000,0.5,0.51,543555,0.02660656166451429
hybrid_b500_s500_t120,1000,0.51,0.52,273791,0.013401839969624109
hybrid_b500_s500_t120,1000,0.52,0.53,318718,0.015600978963657156
hybrid_b500_s500_t120,1000,0.53,0.54,284260,0.013914288744938106
hybrid_b500_s500_t120,1000,0.54,0.55,247457,0.012112812741701784
hybrid_b500_s500_t120,1000,0.55,0.56,241081,0.01180071288580322
hybrid_b500_s500_t120,1000,0.56,0.5700000000000001,227829,0.011152038593085568
hybrid_b500_s500_t120,1000,0.5700000000000001,0.58,191378,0.009367792694817297
hybrid_b500_s500_t120,1000,0.58,0.59,176501,0.008639576014107931
hybrid_b500_s500_t120,1000,0.59,0.6,142524,0.006976430342234429
hybrid_b500_s500_t120,1000,0.6,0.61,174357,0.00853462901112071
hybrid_b500_s500_t120,1000,0.61,0.62,133691,0.006544062395692395
hybrid_b500_s500_t120,1000,0.62,0.63,124972,0.006117274653600242
hybrid_b500_s500_t120,1000,0.63,0.64,106779,0.005226742552225941
hybrid_b500_s500_t120,1000,0.64,0.65,96220,0.004709888352346248
hybrid_b500_s500_t120,1000,0.65,0.66,83988,0.004111142204706471
hybrid_b500_s500_t120,1000,0.66,0.67,86128,0.004215893411046328
hybrid_b500_s500_t120,1000,0.67,0.68,73565,0.0036009450908371624
hybrid_b500_s500_t120,1000,0.68,0.6900000000000001,64870,0.003175332128629195
hybrid_b500_s500_t120,1000,0.6900000000000001,0.7000000000000001,49873,0.002441241548498903
hybrid_b500_s500_t120,1000,0.7000000000000001,0.71,56331,0.0027573552356684318
hybrid_b500_s500_t120,1000,0.71,0.72,42493,0.002079996734111922
hybrid_b500_s500_t120,1000,0.72,0.73,39442,0.0019306528413348652
hybrid_b500_s500_t120,1000,0.73,0.74,33604,0.00164488763450679
hybrid_b500_s500_t120,1000,0.74,0.75,25196,0.001233323081747205
hybrid_b500_s500_t120,1000,0.75,0.76,31972,0.0015650026023821893
hybrid_b500_s500_t120,1000,0.76,0.77,22600,0.001106251057607828
hybrid_b500_s500_t120,1000,0.77,0.78,18850,0.0009226917007038743
hybrid_b500_s500_t120,1000,0.78,0.79,17273,0.0008454988724805316
hybrid_b500_s500_t120,1000,0.79,0.8,11337,0.000554936647792033
hybrid_b500_s500_t120,1000,0.8,0.81,15014,0.0007349227158815898
hybrid_b500_s500_t120,1000,0.81,0.8200000000000001,11004,0.000538636576898962
hybrid_b500_s500_t120,1000,0.8200000000000001,0.8300000000000001,9589,0.00046937351289387004
hybrid_b500_s500_t120,1000,0.8300000000000001,0.84,8141,0.0003984951265480234
hybrid_b500_s500_t120,1000,0.84,0.85,7554,0.00036976196854732445
hybrid_b500_s500_t120,1000,0.85,0.86,6649,0.0003254629770811703
hybrid_b500_s500_t120,1000,0.86,0.87,5211,0.0002550740823537342
hybrid_b500_s500_t120,1000,0.87,0.88,3958,0.00019374078256689307
hybrid_b500_s500_t120,1000,0.88,0.89,3541,0.0001733289820791734
hybrid_b500_s500_t120,1000,0.89,0.9,2593,0.0001269251766538539
hybrid_b500_s500_t120,1000,0.9,0.91,2172,0.00010631757951877003
hybrid_b500_s500_t120,1000,0.91,0.92,1737,8.502469411791139e-05
hybrid_b500_s500_t120,1000,0.92,0.93,2089,0.00010225479908596251
hybrid_b500_s500_t120,1000,0.93,0.9400000000000001,1361,6.661980926567495e-05
hybrid_b500_s500_t120,1000,0.9400000000000001,0.9500000000000001,1323,6.47597411157149e-05
hybrid_b500_s500_t120,1000,0.9500000000000001,0.96,893,4.371160152406152e-05
hybrid_b500_s500_t120,1000,0.96,0.97,520,2.5453564157348257e-05
hybrid_b500_s500_t120,1000,0.97,0.98,841,4.11662451083267e-05
hybrid_b500_s500_t120,1000,0.98,0.99,356,1.7425901615415343e-05
hybrid_b500_s500_t120,1000,0.99,1.0,1223,5.9864824931609454e-05
