phase,policy,control,candidate_set_size,rows,candidate_set_nonempty_rate,candidate_set_full_rate,mean_unique_valid_candidate_count,raw_non_greedy_rdkit_valid_rate,raw_non_greedy_policy_accept_rate,unique_candidate_rate_per_raw_proposal,oracle_target_recall_at_k,oracle_condition_source_recall_at_k,latent_reranked_valid_top1_rate,latent_reranked_exact_target_identity_at_1,latent_reranked_exact_condition_source_identity_at_1,latent_reranked_target_scaffold_recovery,latent_reranked_condition_source_scaffold_recovery,latent_reranked_mean_morgan_to_target,latent_reranked_mean_morgan_to_condition_source,latent_reranked_mean_cosine_to_supplied_condition,latent_reranked_median_cosine_to_supplied_condition,latent_reranked_mean_l2_to_supplied_condition,latent_reranked_median_l2_to_supplied_condition,latent_reranked_mean_relative_l2_to_supplied_condition,latent_reranked_median_relative_l2_to_supplied_condition,rerank_target_selection_efficiency_given_oracle_presence,historical_step2_exact_identity,exact_target_identity_gain_over_historical_step2,same_panel_greedy_target_identity,same_panel_greedy_condition_source_identity,exact_target_identity_gain_over_same_panel_greedy,condition_source_identity_gain_over_same_panel_greedy
development,beam64_lp06,correct_embedding,10,2048,0.99951171875,0.9736328125,9.96337890625,0.6193695068359375,0.6192703247070312,0.5287704467773438,0.92919921875,0.92919921875,0.99951171875,0.92919921875,0.92919921875,0.951171875,0.951171875,0.9712909460067749,0.9712909460067749,0.9992297887802124,0.9999998807907104,0.33977553248405457,0.017491115257143974,0.008884899318218231,0.000508745783008635,1.0,0.639,0.29019921875,0.69091796875,0.69091796875,0.23828125,0.23828125
development,beam64_lp06,correct_embedding,20,2048,0.99951171875,0.85302734375,19.43408203125,0.6193695068359375,0.6192703247070312,0.5287704467773438,0.94775390625,0.94775390625,0.99951171875,0.94775390625,0.94775390625,0.95947265625,0.95947265625,0.9784850478172302,0.9784850478172302,0.9994434714317322,0.9999998807907104,0.2502013146877289,0.01743389293551445,0.006558925379067659,0.0005053608329035342,1.0,0.639,0.30875390625,0.69091796875,0.69091796875,0.2568359375,0.2568359375
development,beam64_lp06,correct_embedding,50,2048,0.99951171875,0.15869140625,33.95068359375,0.6193695068359375,0.6192703247070312,0.5287704467773438,0.95751953125,0.95751953125,0.99951171875,0.95751953125,0.95751953125,0.966796875,0.966796875,0.9816396832466125,0.9816396832466125,0.999521017074585,0.9999998807907104,0.2124723643064499,0.01742054894566536,0.0055398051626980305,0.0005040751420892775,1.0,0.639,0.31851953125,0.69091796875,0.69091796875,0.2666015625,0.2666015625
development,beam64_lp06,shuffled_embedding,1,2048,0.9794921875,0.9794921875,0.9794921875,0.6193695068359375,0.6192703247070312,0.5287704467773438,0.0,0.69091796875,0.9794921875,0.0,0.69091796875,0.0029296875,0.796875,0.11828874796628952,0.8782991170883179,0.9954341053962708,0.9999998211860657,1.4640088081359863,0.018784459680318832,0.038241464644670486,0.000565885566174984,,0.639,-0.639,0.0,0.69091796875,0.0,0.0
development,beam64_lp06,shuffled_embedding,5,2048,0.99951171875,0.9794921875,4.9775390625,0.6193695068359375,0.6192703247070312,0.5287704467773438,0.0,0.896484375,0.99951171875,0.0,0.896484375,0.0029296875,0.9306640625,0.12046384066343307,0.95917809009552,0.9987618923187256,0.9999998807907104,0.5090804100036621,0.017684979364275932,0.0131986103951931,0.000514971325173974,,0.639,-0.639,0.0,0.69091796875,0.0,0.20556640625
development,beam64_lp06,shuffled_embedding,10,2048,0.99951171875,0.9736328125,9.96337890625,0.6193695068359375,0.6192703247070312,0.5287704467773438,0.0,0.92919921875,0.99951171875,0.0,0.92919921875,0.0029296875,0.951171875,0.12049775570631027,0.9712909460067749,0.9992297887802124,0.9999998807907104,0.33977553248405457,0.017491115257143974,0.008884899318218231,0.000508745783008635,,0.639,-0.639,0.0,0.69091796875,0.0,0.23828125
development,beam64_lp06,shuffled_embedding,20,2048,0.99951171875,0.85302734375,19.43408203125,0.6193695068359375,0.6192703247070312,0.5287704467773438,0.0,0.94775390625,0.99951171875,0.0,0.94775390625,0.0029296875,0.95947265625,0.12054068595170975,0.978485107421875,0.999443531036377,0.9999998807907104,0.2502013146877289,0.01743389293551445,0.006558925379067659,0.0005053608329035342,,0.639,-0.639,0.0,0.69091796875,0.0,0.2568359375
development,beam64_lp06,shuffled_embedding,50,2048,0.99951171875,0.15869140625,33.95068359375,0.6193695068359375,0.6192703247070312,0.5287704467773438,0.0,0.95751953125,0.99951171875,0.0,0.95751953125,0.0029296875,0.966796875,0.12055261433124542,0.9816396236419678,0.999521017074585,0.9999998807907104,0.2124723643064499,0.01742054894566536,0.0055398051626980305,0.0005040751420892775,,0.639,-0.639,0.0,0.69091796875,0.0,0.2666015625
development,beam64_lp06,nearest_wrong_embedding,1,2048,0.97900390625,0.97900390625,0.97900390625,0.6033935546875,0.603271484375,0.5116424560546875,0.0,0.70703125,0.97900390625,0.0,0.70703125,0.31787109375,0.8193359375,0.3042297959327698,0.8873905539512634,0.9957082867622375,0.9999998211860657,1.2542771100997925,0.018685100600123405,0.03460113704204559,0.0005760295898653567,,0.639,-0.639,0.0,0.70703125,0.0,0.0
development,beam64_lp06,nearest_wrong_embedding,5,2048,1.0,0.97900390625,4.97900390625,0.6033935546875,0.603271484375,0.5116424560546875,0.0009765625,0.904296875,1.0,0.0,0.904296875,0.3359375,0.93505859375,0.31359246373176575,0.9645700454711914,0.9991171360015869,0.9999998807907104,0.4110078811645508,0.01751777157187462,0.01080129574984312,0.0005308014806360006,0.0,0.639,-0.639,0.0,0.70703125,0.0,0.197265625
